VIN,TrainID,Cabin,Seat,Transit
BBA00000000001272,TR2,T37,A5,None
BBA00000000001273,TR2,T37,B1,None
BBA00000000001274,TR2,T37,B2,None
BBA00000000001275,TR2,T37,B3,None
BBA00000000001278,TR2,T37,B4,None
BBA00000000001269,TR2,T37,B5,None
BBA00000000001283,TR2,T38,A1,None
BBA00000000001284,TR2,T38,A2,None
BBA00000000001286,TR2,T38,A3,None
BBA00000000001287,TR2,T38,A4,None
BBA00000000001288,TR2,T38,A5,None
BBA00000000001289,TR2,T38,B1,None
BBA00000000001290,TR2,T38,B2,None
BBA00000000001291,TR2,T38,B3,None
BBA00000000001512,TR2,T38,B4,None
BBA00000000001279,TR2,T38,B5,None
BBA00000000001513,TR2,T39,A1,None
BBA00000000001515,TR2,T39,A2,None
BBA00000000001516,TR2,T39,A3,None
BBA00000000001517,TR2,T39,A4,None
BBA00000000001518,TR2,T39,A5,None
BBA00000000001520,TR2,T39,B1,None
BBA00000000001519,TR2,T39,B2,None
BBA00000000001522,TR2,T39,B3,None
BBA00000000001523,TR2,T39,B4,None
BBA00000000001514,TR2,T39,B5,None
BBA00000000001529,TR2,T40,A1,None
BBA00000000001530,TR2,T40,A2,None
BBA00000000001531,TR2,T40,A3,None
BBA00000000001532,TR2,T40,A4,None
BBA00000000001533,TR2,T40,A5,None
BBA00000000001536,TR2,T40,B1,None
BBA00000000001534,TR2,T40,B2,None
BBA00000000001537,TR2,T40,B3,None
BBA00000000001539,TR2,T40,B4,None
BBA00000000001524,TR2,T40,B5,None
BBA00000000001543,TR2,T41,A1,None
BBA00000000001545,TR2,T41,A2,None
BBA00000000001546,TR2,T41,A3,None
BBA00000000001548,TR2,T41,A4,None
BBA00000000001554,TR2,T41,A5,None
BBA00000000001555,TR2,T41,B1,None
BBA00000000001556,TR2,T41,B2,None
BBA00000000001558,TR2,T41,B3,None
BBA00000000001559,TR2,T41,B4,None
BBA00000000001544,TR2,T41,B5,None
BBA00000000001560,TR2,T42,A1,None
BBA00000000001561,TR2,T42,A2,None
BBA00000000001565,TR2,T42,A3,None
BBA00000000001566,TR2,T42,A4,None
BBA00000000001567,TR2,T42,A5,None
BBA00000000001569,TR2,T42,B1,None
BBA00000000001571,TR2,T42,B2,None
BBA00000000001575,TR2,T42,B3,None
BBA00000000001578,TR2,T42,B4,None
BBA00000000001564,TR2,T42,B5,None
BBA00000000001583,TR2,T43,A1,None
BBA00000000001587,TR2,T43,A2,None
BBA00000000001588,TR2,T43,A3,None
BBA00000000001593,TR2,T43,A4,None
BBA00000000001594,TR2,T43,A5,None
BBA00000000001595,TR2,T43,B1,None
BBA00000000001598,TR2,T43,B2,None
BBA00000000001601,TR2,T43,B3,None
BBA00000000001602,TR2,T43,B4,None
BBA00000000001581,TR2,T43,B5,None
BBA00000000001302,TR2,D29,A1,None
BBA00000000001304,TR2,D29,A2,None
BBA00000000001340,TR2,D29,A3,None
BBA00000000001346,TR2,D29,A4,None
BBA00000000001348,TR2,D29,A5,None
BBA00000000001306,TR2,D29,B1,None
BBA00000000001318,TR2,D29,B2,None
BBA00000000001355,TR2,D29,B3,None
BBA00000000001356,TR2,D29,B4,None
BBA00000000001319,TR2,D29,B5,None
BBA00000000001326,TR2,D30,A1,None
BBA00000000001327,TR2,D30,A2,None
BBA00000000001357,TR2,D30,A3,None
BBA00000000001358,TR2,D30,A4,None
BBA00000000001387,TR2,D30,A5,None
BBA00000000001328,TR2,D30,B1,None
BBA00000000001329,TR2,D30,B2,None
BBA00000000001393,TR2,D30,B3,None
BBA00000000001394,TR2,D30,B4,None
BBA00000000001337,TR2,D30,B5,None
BBA00000000001339,TR2,D31,A1,None
BBA00000000001344,TR2,D31,A2,None
BBA00000000001395,TR2,D31,A3,None
BBA00000000001397,TR2,D31,A4,None
BBA00000000001400,TR2,D31,A5,None
BBA00000000001345,TR2,D31,B1,None
BBA00000000001347,TR2,D31,B2,None
BBA00000000001403,TR2,D31,B3,None
BBA00000000001404,TR2,D31,B4,None
BBA00000000001349,TR2,D31,B5,None
BBA00000000001352,TR2,D32,A1,None
BBA00000000001353,TR2,D32,A2,None
BBA00000000001409,TR2,D32,A3,None
BBA00000000001413,TR2,D32,A4,None
BBA00000000001414,TR2,D32,A5,None
BBA00000000001354,TR2,D32,B1,None
BBA00000000001365,TR2,D32,B2,None
BBA00000000001419,TR2,D32,B3,None
BBA00000000001426,TR2,D32,B4,None
BBA00000000001366,TR2,D32,B5,None
BBA00000000001367,TR2,D33,A1,None
BBA00000000001368,TR2,D33,A2,None
BBA00000000001427,TR2,D33,A3,None
BBA00000000001428,TR2,D33,A4,None
BBA00000000001429,TR2,D33,A5,None
BBA00000000001371,TR2,D33,B1,None
BBA00000000001372,TR2,D33,B2,None
BBA00000000001432,TR2,D33,B3,None
BBA00000000001434,TR2,D33,B4,None
BBA00000000001373,TR2,D33,B5,None
BBA00000000001374,TR2,D34,A1,None
BBA00000000001375,TR2,D34,A2,None
BBA00000000001435,TR2,D34,A3,None
BBA00000000001439,TR2,D34,A4,None
BBA00000000001440,TR2,D34,A5,None
BBA00000000001376,TR2,D34,B1,None
BBA00000000001377,TR2,D34,B2,None
BBA00000000001441,TR2,D34,B3,None
BBA00000000001442,TR2,D34,B4,None
BBA00000000001386,TR2,D34,B5,None
BBA00000000001390,TR2,D35,A1,None
BBA00000000001392,TR2,D35,A2,None
BBA00000000001447,TR2,D35,A3,None
BBA00000000001448,TR2,D35,A4,None
BBA00000000001450,TR2,D35,A5,None
BBA00000000001396,TR2,D35,B1,None
BBA00000000001398,TR2,D35,B2,None
BBA00000000001453,TR2,D35,B3,None
BBA00000000001456,TR2,D35,B4,None
BBA00000000001399,TR2,D35,B5,None
BBA00000000001401,TR2,D36,A1,None
BBA00000000001402,TR2,D36,A2,None
BBA00000000001457,TR2,D36,A3,None
BBA00000000001458,TR2,D36,A4,None
BBA00000000001460,TR2,D36,A5,None
BBA00000000001405,TR2,D36,B1,None
BBA00000000001406,TR2,D36,B2,None
BBA00000000001462,TR2,D36,B3,None
BBA00000000001471,TR2,D36,B4,None
BBA00000000001410,TR2,D36,B5,None
BBA00000000001421,TR2,D37,A1,None
BBA00000000001423,TR2,D37,A2,None
BBA00000000001472,TR2,D37,A3,None
BBA00000000001473,TR2,D37,A4,None
BBA00000000001481,TR2,D37,A5,None
BBA00000000001431,TR2,D37,B1,None
BBA00000000001433,TR2,D37,B2,None
BBA00000000001482,TR2,D37,B3,None
BBA00000000001483,TR2,D37,B4,None
BBA00000000001436,TR2,D37,B5,None
BBA00000000001437,TR2,D38,A1,None
BBA00000000001438,TR2,D38,A2,None
BBA00000000001486,TR2,D38,A3,None
BBA00000000001494,TR2,D38,A4,None
BBA00000000001495,TR2,D38,A5,None
BBA00000000001443,TR2,D38,B1,None
BBA00000000001444,TR2,D38,B2,None
BBA00000000001496,TR2,D38,B3,None
BBA00000000001502,TR2,D38,B4,None
BBA00000000001449,TR2,D38,B5,None
BBA00000000001452,TR2,D39,A1,None
BBA00000000001454,TR2,D39,A2,None
BBA00000000001504,TR2,D39,A3,None
BBA00000000001714,TR2,D39,A4,None
BBA00000000001715,TR2,D39,A5,None
BBA00000000001455,TR2,D39,B1,None
BBA00000000001459,TR2,D39,B2,None
BBA00000000001722,TR2,D39,B3,None
BBA00000000001733,TR2,D39,B4,None
BBA00000000001463,TR2,D39,B5,None
BBA00000000001467,TR2,D40,A1,None
BBA00000000001468,TR2,D40,A2,None
BBA00000000001738,TR2,D40,A3,None
BBA00000000001744,TR2,D40,A4,None
BBA00000000001747,TR2,D40,A5,None
BBA00000000001469,TR2,D40,B1,None
BBA00000000001470,TR2,D40,B2,None
BBA00000000001750,TR2,D40,B3,None
BBA00000000001754,TR2,D40,B4,None
BBA00000000001474,TR2,D40,B5,None
BBA00000000001478,TR2,D41,A1,None
BBA00000000001484,TR2,D41,A2,None
BBA00000000001762,TR2,D41,A3,None
BBA00000000001763,TR2,D41,A4,None
BBA00000000001764,TR2,D41,A5,None
BBA00000000001493,TR2,D41,B1,None
BBA00000000001497,TR2,D41,B2,None
BBA00000000001766,TR2,D41,B3,None
BBA00000000001767,TR2,D41,B4,None
BBA00000000001498,TR2,D41,B5,None
BBA00000000001499,TR2,D42,A1,None
BBA00000000001500,TR2,D42,A2,None
BBA00000000001772,TR2,D42,A3,None
BBA00000000001773,TR2,D42,A4,None
BBA00000000001778,TR2,D42,A5,None
BBA00000000001501,TR2,D42,B1,None
BBA00000000001503,TR2,D42,B2,None
BBA00000000001793,TR2,D42,B3,None
BBA00000000001796,TR2,D42,B4,None
BBA00000000001505,TR2,D42,B5,None
BBA00000000001605,TR3,T44,A1,None
BBA00000000001608,TR3,T44,A2,None
BBA00000000001609,TR3,T44,A3,None
BBA00000000001614,TR3,T44,A4,None
BBA00000000001615,TR3,T44,A5,None
BBA00000000001617,TR3,T44,B1,None
BBA00000000001619,TR3,T44,B2,None
BBA00000000001621,TR3,T44,B3,None
BBA00000000001622,TR3,T44,B4,None
BBA00000000001604,TR3,T44,B5,None
BBA00000000001628,TR3,T45,A1,None
BBA00000000001631,TR3,T45,A2,None
BBA00000000001632,TR3,T45,A3,None
BBA00000000001640,TR3,T45,A4,None
BBA00000000001641,TR3,T45,A5,None
BBA00000000001642,TR3,T45,B1,None
BBA00000000001643,TR3,T45,B2,None
BBA00000000001644,TR3,T45,B3,None
BBA00000000001648,TR3,T45,B4,None
BBA00000000001630,TR3,T45,B5,None
BBA00000000001653,TR3,T46,A1,None
BBA00000000001656,TR3,T46,A2,None
BBA00000000001657,TR3,T46,A3,None
BBA00000000001658,TR3,T46,A4,None
BBA00000000001659,TR3,T46,A5,None
BBA00000000001664,TR3,T46,B1,None
BBA00000000001661,TR3,T46,B2,None
BBA00000000001662,TR3,T46,B3,None
BBA00000000001665,TR3,T46,B4,None
BBA00000000001649,TR3,T46,B5,None
BBA00000000001668,TR3,T47,A1,None
BBA00000000001670,TR3,T47,A2,None
BBA00000000001671,TR3,T47,A3,None
BBA00000000001672,TR3,T47,A4,None
BBA00000000001673,TR3,T47,A5,None
BBA00000000001674,TR3,T47,B1,None
BBA00000000001679,TR3,T47,B2,None
BBA00000000001683,TR3,T47,B3,None
BBA00000000001685,TR3,T47,B4,None
BBA00000000001667,TR3,T47,B5,None
BBA00000000001686,TR3,T48,A1,None
BBA00000000001687,TR3,T48,A2,None
BBA00000000001690,TR3,T48,A3,None
BBA00000000001691,TR3,T48,A4,None
BBA00000000001694,TR3,T48,A5,None
BBA00000000001696,TR3,T48,B1,None
BBA00000000001702,TR3,T48,B2,None
BBA00000000001703,TR3,T48,B3,None
BBA00000000001707,TR3,T48,B4,None
BBA00000000001688,TR3,T48,B5,None
BBA00000000001708,TR3,T49,A1,None
BBA00000000001710,TR3,T49,A2,None
BBA00000000001711,TR3,T49,A3,None
BBA00000000001867,TR3,T49,A4,None
BBA00000000001868,TR3,T49,A5,None
BBA00000000001873,TR3,T49,B1,None
BBA00000000001869,TR3,T49,B2,None
BBA00000000001870,TR3,T49,B3,None
BBA00000000001871,TR3,T49,B4,None
BBA00000000001709,TR3,T49,B5,None
BBA00000000001876,TR3,T50,A1,None
BBA00000000001880,TR3,T50,A2,None
BBA00000000001885,TR3,T50,A3,None
BBA00000000001891,TR3,T50,A4,None
BBA00000000001892,TR3,T50,A5,None
BBA00000000001903,TR3,T50,B1,None
BBA00000000001897,TR3,T50,B2,None
BBA00000000001912,TR3,T50,B3,None
BBA00000000001913,TR3,T50,B4,None
BBA00000000001877,TR3,T50,B5,None
BBA00000000001916,TR3,T51,A1,None
BBA00000000001919,TR3,T51,A2,None
BBA00000000001921,TR3,T51,A3,None
BBA00000000001928,TR3,T51,A4,None
BBA00000000001931,TR3,T51,A5,None
BBA00000000001933,TR3,T51,B1,None
BBA00000000001938,TR3,T51,B2,None
BBA00000000001939,TR3,T51,B3,None
BBA00000000001940,TR3,T51,B4,None
BBA00000000001915,TR3,T51,B5,None
BBA00000000001942,TR3,T52,A1,None
BBA00000000001945,TR3,T52,A2,None
BBA00000000001946,TR3,T52,A3,None
BBA00000000001947,TR3,T52,A4,None
BBA00000000001951,TR3,T52,A5,None
BBA00000000001952,TR3,T52,B1,None
BBA00000000001955,TR3,T52,B2,None
BBA00000000001957,TR3,T52,B3,None
BBA00000000001959,TR3,T52,B4,None
BBA00000000001943,TR3,T52,B5,None
BBA00000000001962,TR3,T53,A1,None
BBA00000000002104,TR3,T53,A2,None
BBA00000000002105,TR3,T53,A3,None
BBA00000000002106,TR3,T53,A4,None
BBA00000000002107,TR3,T53,A5,None
BBA00000000002109,TR3,T53,B1,None
BBA00000000002108,TR3,T53,B2,None
BBA00000000002113,TR3,T53,B3,None
BBA00000000002114,TR3,T53,B4,None
BBA00000000002102,TR3,T53,B5,None
BBA00000000002119,TR3,T54,A1,None
BBA00000000002122,TR3,T54,A2,None
BBA00000000002124,TR3,T54,A3,None
BBA00000000002127,TR3,T54,A4,None
BBA00000000002131,TR3,T54,A5,None
BBA00000000002134,TR3,T54,B1,None
BBA00000000002132,TR3,T54,B2,None
BBA00000000002135,TR3,T54,B3,None
BBA00000000002136,TR3,T54,B4,None
BBA00000000002116,TR3,T54,B5,None
BBA00000000002139,TR3,T55,A1,None
BBA00000000002141,TR3,T55,A2,None
BBA00000000002144,TR3,T55,A3,None
BBA00000000002146,TR3,T55,A4,None
BBA00000000002147,TR3,T55,A5,None
BBA00000000002151,TR3,T55,B1,None
BBA00000000002150,TR3,T55,B2,None
BBA00000000002152,TR3,T55,B3,None
BBA00000000002153,TR3,T55,B4,None
BBA00000000002138,TR3,T55,B5,None
BBA00000000002155,TR3,T56,A1,None
BBA00000000002156,TR3,T56,A2,None
BBA00000000002157,TR3,T56,A3,None
BBA00000000002158,TR3,T56,A4,None
BBA00000000002159,TR3,T56,A5,None
BBA00000000002161,TR3,T56,B1,None
BBA00000000002162,TR3,T56,B2,None
BBA00000000002163,TR3,T56,B3,None
BBA00000000002164,TR3,T56,B4,None
BBA00000000002154,TR3,T56,B5,None
BBA00000000002170,TR3,T57,A1,None
BBA00000000002171,TR3,T57,A2,None
BBA00000000002173,TR3,T57,A3,None
BBA00000000002174,TR3,T57,A4,None
BBA00000000002176,TR3,T57,A5,None
BBA00000000002179,TR3,T57,B1,None
BBA00000000002177,TR3,T57,B2,None
BBA00000000002180,TR3,T57,B3,None
BBA00000000002182,TR3,T57,B4,None
BBA00000000002165,TR3,T57,B5,None
BBA00000000001506,TR3,D43,A1,None
BBA00000000001719,TR3,D43,A2,None
BBA00000000001798,TR3,D43,A3,None
BBA00000000001799,TR3,D43,A4,None
BBA00000000001802,TR3,D43,A5,None
BBA00000000001720,TR3,D43,B1,None
BBA00000000001724,TR3,D43,B2,None
BBA00000000001814,TR3,D43,B3,None
BBA00000000001815,TR3,D43,B4,None
BBA00000000001745,TR3,D43,B5,None
BBA00000000001758,TR3,D44,A1,None
BBA00000000001761,TR3,D44,A2,None
BBA00000000001818,TR3,D44,A3,None
BBA00000000001819,TR3,D44,A4,None
BBA00000000001820,TR3,D44,A5,None
BBA00000000001774,TR3,D44,B1,None
BBA00000000001775,TR3,D44,B2,None
BBA00000000001821,TR3,D44,B3,None
BBA00000000001822,TR3,D44,B4,None
BBA00000000001776,TR3,D44,B5,None
BBA00000000001781,TR3,D45,A1,None
BBA00000000001782,TR3,D45,A2,None
BBA00000000001825,TR3,D45,A3,None
BBA00000000001828,TR3,D45,A4,None
BBA00000000001829,TR3,D45,A5,None
BBA00000000001784,TR3,D45,B1,None
BBA00000000001789,TR3,D45,B2,None
BBA00000000001834,TR3,D45,B3,None
BBA00000000001837,TR3,D45,B4,None
BBA00000000001791,TR3,D45,B5,None
BBA00000000001795,TR3,D46,A1,None
BBA00000000001797,TR3,D46,A2,None
BBA00000000001841,TR3,D46,A3,None
BBA00000000001846,TR3,D46,A4,None
BBA00000000001848,TR3,D46,A5,None
BBA00000000001801,TR3,D46,B1,None
BBA00000000001804,TR3,D46,B2,None
BBA00000000001857,TR3,D46,B3,None
BBA00000000001858,TR3,D46,B4,None
BBA00000000001805,TR3,D46,B5,None
BBA00000000001806,TR3,D47,A1,None
BBA00000000001807,TR3,D47,A2,None
BBA00000000001860,TR3,D47,A3,None
BBA00000000001964,TR3,D47,A4,None
BBA00000000001966,TR3,D47,A5,None
BBA00000000001809,TR3,D47,B1,None
BBA00000000001810,TR3,D47,B2,None
BBA00000000001967,TR3,D47,B3,None
BBA00000000001970,TR3,D47,B4,None
BBA00000000001811,TR3,D47,B5,None
BBA00000000001816,TR3,D48,A1,None
BBA00000000001817,TR3,D48,A2,None
BBA00000000001971,TR3,D48,A3,None
BBA00000000001975,TR3,D48,A4,None
BBA00000000001982,TR3,D48,A5,None
BBA00000000001823,TR3,D48,B1,None
BBA00000000001826,TR3,D48,B2,None
BBA00000000001985,TR3,D48,B3,None
BBA00000000001986,TR3,D48,B4,None
BBA00000000001827,TR3,D48,B5,None
BBA00000000001843,TR3,D49,A1,None
BBA00000000001844,TR3,D49,A2,None
BBA00000000001990,TR3,D49,A3,None
BBA00000000001991,TR3,D49,A4,None
BBA00000000001994,TR3,D49,A5,None
BBA00000000001852,TR3,D49,B1,None
BBA00000000001853,TR3,D49,B2,None
BBA00000000001998,TR3,D49,B3,None
BBA00000000002003,TR3,D49,B4,None
BBA00000000001855,TR3,D49,B5,None
BBA00000000001859,TR3,D50,A1,None
BBA00000000001861,TR3,D50,A2,None
BBA00000000002010,TR3,D50,A3,None
BBA00000000002020,TR3,D50,A4,None
BBA00000000002021,TR3,D50,A5,None
BBA00000000001864,TR3,D50,B1,None
BBA00000000001969,TR3,D50,B2,None
BBA00000000002025,TR3,D50,B3,None
BBA00000000002030,TR3,D50,B4,None
BBA00000000001973,TR3,D50,B5,None
BBA00000000001977,TR3,D51,A1,None
BBA00000000001979,TR3,D51,A2,None
BBA00000000002031,TR3,D51,A3,None
BBA00000000002034,TR3,D51,A4,None
BBA00000000002039,TR3,D51,A5,None
BBA00000000001980,TR3,D51,B1,None
BBA00000000001983,TR3,D51,B2,None
BBA00000000002042,TR3,D51,B3,None
BBA00000000002044,TR3,D51,B4,None
BBA00000000001988,TR3,D51,B5,None
BBA00000000001999,TR3,D52,A1,None
BBA00000000002002,TR3,D52,A2,None
BBA00000000002047,TR3,D52,A3,None
BBA00000000002052,TR3,D52,A4,None
BBA00000000002053,TR3,D52,A5,None
BBA00000000002009,TR3,D52,B1,None
BBA00000000002011,TR3,D52,B2,None
BBA00000000002063,TR3,D52,B3,None
BBA00000000002066,TR3,D52,B4,None
BBA00000000002013,TR3,D52,B5,None
BBA00000000002015,TR3,D53,A1,None
BBA00000000002017,TR3,D53,A2,None
BBA00000000002070,TR3,D53,A3,None
BBA00000000002077,TR3,D53,A4,None
BBA00000000002085,TR3,D53,A5,None
BBA00000000002022,TR3,D53,B1,None
BBA00000000002026,TR3,D53,B2,None
BBA00000000002089,TR3,D53,B3,None
BBA00000000002090,TR3,D53,B4,None
BBA00000000002027,TR3,D53,B5,None
BBA00000000002028,TR3,D54,A1,None
BBA00000000002029,TR3,D54,A2,None
BBA00000000002094,TR3,D54,A3,None
BBA00000000002095,TR3,D54,A4,None
BBA00000000002321,TR3,D54,A5,None
BBA00000000002032,TR3,D54,B1,None
BBA00000000002033,TR3,D54,B2,None
BBA00000000002322,TR3,D54,B3,None
BBA00000000002323,TR3,D54,B4,None
BBA00000000002037,TR3,D54,B5,None
BBA00000000002048,TR3,D55,A1,None
BBA00000000002050,TR3,D55,A2,None
BBA00000000002334,TR3,D55,A3,None
BBA00000000002337,TR3,D55,A4,None
BBA00000000002341,TR3,D55,A5,None
BBA00000000002055,TR3,D55,B1,None
BBA00000000002056,TR3,D55,B2,None
BBA00000000002348,TR3,D55,B3,None
BBA00000000002353,TR3,D55,B4,None
BBA00000000002057,TR3,D55,B5,None
BBA00000000002059,TR3,D56,A1,None
BBA00000000002062,TR3,D56,A2,None
BBA00000000002355,TR3,D56,A3,None
BBA00000000002357,TR3,D56,A4,None
BBA00000000002358,TR3,D56,A5,None
BBA00000000002064,TR3,D56,B1,None
BBA00000000002072,TR3,D56,B2,None
BBA00000000002362,TR3,D56,B3,None
BBA00000000002365,TR3,D56,B4,None
BBA00000000002073,TR3,D56,B5,None
BBA00000000002075,TR3,D57,A1,None
BBA00000000002076,TR3,D57,A2,None
BBA00000000002374,TR3,D57,A3,None
BBA00000000002375,TR3,D57,A4,None
BBA00000000002394,TR3,D57,A5,None
BBA00000000002078,TR3,D57,B1,None
BBA00000000002084,TR3,D57,B2,None
BBA00000000002399,TR3,D57,B3,None
BBA00000000002401,TR3,D57,B4,None
BBA00000000002087,TR3,D57,B5,None
BBA00000000002188,TR4,T58,A1,None
BBA00000000002189,TR4,T58,A2,None
BBA00000000002190,TR4,T58,A3,None
BBA00000000002191,TR4,T58,A4,None
BBA00000000002193,TR4,T58,A5,None
BBA00000000002196,TR4,T58,B1,None
BBA00000000002194,TR4,T58,B2,None
BBA00000000002197,TR4,T58,B3,None
BBA00000000002198,TR4,T58,B4,None
BBA00000000002183,TR4,T58,B5,None
BBA00000000002203,TR4,T59,A1,None
BBA00000000002204,TR4,T59,A2,None
BBA00000000002205,TR4,T59,A3,None
BBA00000000002206,TR4,T59,A4,None
BBA00000000002207,TR4,T59,A5,None
BBA00000000002211,TR4,T59,B1,None
BBA00000000002208,TR4,T59,B2,None
BBA00000000002212,TR4,T59,B3,None
BBA00000000002215,TR4,T59,B4,None
BBA00000000002202,TR4,T59,B5,None
BBA00000000002217,TR4,T60,A1,None
BBA00000000002218,TR4,T60,A2,None
BBA00000000002219,TR4,T60,A3,None
BBA00000000002220,TR4,T60,A4,None
BBA00000000002225,TR4,T60,A5,None
BBA00000000002228,TR4,T60,B1,None
BBA00000000002227,TR4,T60,B2,None
BBA00000000002229,TR4,T60,B3,None
BBA00000000002230,TR4,T60,B4,None
BBA00000000002216,TR4,T60,B5,None
BBA00000000002232,TR4,T61,A1,None
BBA00000000002235,TR4,T61,A2,None
BBA00000000002236,TR4,T61,A3,None
BBA00000000002238,TR4,T61,A4,None
BBA00000000002239,TR4,T61,A5,None
BBA00000000002240,TR4,T61,B1,None
BBA00000000002245,TR4,T61,B2,None
BBA00000000002246,TR4,T61,B3,None
BBA00000000002247,TR4,T61,B4,None
BBA00000000002231,TR4,T61,B5,None
BBA00000000002251,TR4,T62,A1,None
BBA00000000002252,TR4,T62,A2,None
BBA00000000002253,TR4,T62,A3,None
BBA00000000002254,TR4,T62,A4,None
BBA00000000002255,TR4,T62,A5,None
BBA00000000002258,TR4,T62,B1,None
BBA00000000002260,TR4,T62,B2,None
BBA00000000002266,TR4,T62,B3,None
BBA00000000002268,TR4,T62,B4,None
BBA00000000002249,TR4,T62,B5,None
BBA00000000002269,TR4,T63,A1,None
BBA00000000002279,TR4,T63,A2,None
BBA00000000002280,TR4,T63,A3,None
BBA00000000002291,TR4,T63,A4,None
BBA00000000002293,TR4,T63,A5,None
BBA00000000002295,TR4,T63,B1,None
BBA00000000002294,TR4,T63,B2,None
BBA00000000002296,TR4,T63,B3,None
BBA00000000002297,TR4,T63,B4,None
BBA00000000002286,TR4,T63,B5,None
BBA00000000002303,TR4,T64,A1,None
BBA00000000002304,TR4,T64,A2,None
BBA00000000002306,TR4,T64,A3,None
BBA00000000002307,TR4,T64,A4,None
BBA00000000002310,TR4,T64,A5,None
BBA00000000002312,TR4,T64,B1,None
BBA00000000002311,TR4,T64,B2,None
BBA00000000002314,TR4,T64,B3,None
BBA00000000002315,TR4,T64,B4,None
BBA00000000002298,TR4,T64,B5,None
BBA00000000002317,TR4,T65,A1,None
BBA00000000002494,TR4,T65,A2,None
BBA00000000002495,TR4,T65,A3,None
BBA00000000002496,TR4,T65,A4,None
BBA00000000002500,TR4,T65,A5,None
BBA00000000002505,TR4,T65,B1,None
BBA00000000002502,TR4,T65,B2,None
BBA00000000002509,TR4,T65,B3,None
BBA00000000002512,TR4,T65,B4,None
BBA00000000002316,TR4,T65,B5,None
BBA00000000002513,TR4,T66,A1,None
BBA00000000002516,TR4,T66,A2,None
BBA00000000002525,TR4,T66,A3,None
BBA00000000002528,TR4,T66,A4,None
BBA00000000002537,TR4,T66,A5,None
BBA00000000002539,TR4,T66,B1,None
BBA00000000002547,TR4,T66,B2,None
BBA00000000002549,TR4,T66,B3,None
BBA00000000002550,TR4,T66,B4,None
BBA00000000002514,TR4,T66,B5,None
BBA00000000002551,TR4,T67,A1,None
BBA00000000002553,TR4,T67,A2,None
BBA00000000002554,TR4,T67,A3,None
BBA00000000002556,TR4,T67,A4,None
BBA00000000002559,TR4,T67,A5,None
BBA00000000002560,TR4,T67,B1,None
BBA00000000002562,TR4,T67,B2,None
BBA00000000002563,TR4,T67,B3,None
BBA00000000002564,TR4,T67,B4,None
BBA00000000002552,TR4,T67,B5,None
BBA00000000002565,TR4,T68,A1,None
BBA00000000002581,TR4,T68,A2,None
BBA00000000002584,TR4,T68,A3,None
BBA00000000002585,TR4,T68,A4,None
BBA00000000002587,TR4,T68,A5,None
BBA00000000002594,TR4,T68,B1,None
BBA00000000002593,TR4,T68,B2,None
BBA00000000002597,TR4,T68,B3,None
BBA00000000002606,TR4,T68,B4,None
BBA00000000002577,TR4,T68,B5,None
BBA00000000002609,TR4,T69,A1,None
BBA00000000002611,TR4,T69,A2,None
BBA00000000002613,TR4,T69,A3,None
BBA00000000002614,TR4,T69,A4,None
BBA00000000002621,TR4,T69,A5,None
BBA00000000002625,TR4,T69,B1,None
BBA00000000002624,TR4,T69,B2,None
BBA00000000002627,TR4,T69,B3,None
BBA00000000002632,TR4,T69,B4,None
BBA00000000002610,TR4,T69,B5,None
BBA00000000002637,TR4,T70,A1,None
BBA00000000002639,TR4,T70,A2,None
BBA00000000002640,TR4,T70,A3,None
BBA00000000002646,TR4,T70,A4,None
BBA00000000002647,TR4,T70,A5,None
BBA00000000002663,TR4,T70,B1,None
BBA00000000002654,TR4,T70,B2,None
BBA00000000002673,TR4,T70,B3,None
BBA00000000002836,TR4,T70,B4,None
BBA00000000002636,TR4,T70,B5,None
BBA00000000002850,TR4,T71,A1,None
